date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:10:26	112160/112160	---M--	200	added ('OK')	application/octet-stream	etag:%225cbec664-1b620%22	http://ninja.allexample.com/fontawesome-webfont.ttf-v=4.2.0	D:/webdownload/ninja/ninja.allexample.com/fontawesome-webfont.ttf-v=4.2.0	(from http://ninja.allexample.com/font-awesome.min.css)
23:10:26	583/583	---M--	200	added ('OK')	image/png	etag:%225d9a1aa5-247%22	http://www.ninjaframework.org/images/window-new.png	D:/webdownload/ninja/www.ninjaframework.org/images/window-new.png	(from http://www.ninjaframework.org/css/apache-maven-fluido-1.3.1.min.css)
23:10:26	1017/1017	---M--	200	added ('OK')	image/png	etag:%225d9a1aa5-3f9%22	http://www.ninjaframework.org/images/internet-web-browser.png	D:/webdownload/ninja/www.ninjaframework.org/images/internet-web-browser.png	(from http://www.ninjaframework.org/css/apache-maven-fluido-1.3.1.min.css)
23:10:27	746/746	---M--	200	added ('OK')	image/png	etag:%225d9a1aa5-2ea%22	http://www.ninjaframework.org/images/accessories-text-editor.png	D:/webdownload/ninja/www.ninjaframework.org/images/accessories-text-editor.png	(from http://www.ninjaframework.org/css/apache-maven-fluido-1.3.1.min.css)
23:10:27	662/662	---M--	200	added ('OK')	image/png	etag:%225d9a1aa5-296%22	http://www.ninjaframework.org/images/image-x-generic.png	D:/webdownload/ninja/www.ninjaframework.org/images/image-x-generic.png	(from http://www.ninjaframework.org/css/apache-maven-fluido-1.3.1.min.css)
23:10:27	717/717	---M--	200	added ('OK')	image/png	etag:%225d9a1aa5-2cd%22	http://www.ninjaframework.org/images/package-x-generic.png	D:/webdownload/ninja/www.ninjaframework.org/images/package-x-generic.png	(from http://www.ninjaframework.org/css/apache-maven-fluido-1.3.1.min.css)
23:10:28	577/577	---M--	200	added ('OK')	image/png	etag:%225d9a1aa5-241%22	http://www.ninjaframework.org/images/document-properties.png	D:/webdownload/ninja/www.ninjaframework.org/images/document-properties.png	(from http://www.ninjaframework.org/css/apache-maven-fluido-1.3.1.min.css)
23:10:28	923/923	---M--	200	added ('OK')	image/png	etag:%225d9a1aa5-39b%22	http://www.ninjaframework.org/images/application-certificate.png	D:/webdownload/ninja/www.ninjaframework.org/images/application-certificate.png	(from http://www.ninjaframework.org/css/apache-maven-fluido-1.3.1.min.css)
23:10:29	700/700	---M--	200	added ('OK')	image/png	etag:%225d9a1aa5-2bc%22	http://www.ninjaframework.org/images/drive-harddisk.png	D:/webdownload/ninja/www.ninjaframework.org/images/drive-harddisk.png	(from http://www.ninjaframework.org/css/apache-maven-fluido-1.3.1.min.css)
23:10:29	536/536	---M--	200	added ('OK')	image/png	etag:%225d9a1aa5-218%22	http://www.ninjaframework.org/images/network-server.png	D:/webdownload/ninja/www.ninjaframework.org/images/network-server.png	(from http://www.ninjaframework.org/css/apache-maven-fluido-1.3.1.min.css)
23:10:29	736/736	---M--	200	added ('OK')	image/png	etag:%225d9a1aa5-2e0%22	http://www.ninjaframework.org/images/contact-new.png	D:/webdownload/ninja/www.ninjaframework.org/images/contact-new.png	(from http://www.ninjaframework.org/css/apache-maven-fluido-1.3.1.min.css)
23:10:35	287007/287007	---M--	200	added ('OK')	application/octet-stream	etag:%225cbec665-4611f%22	http://ninja.allexample.com/fontawesome-webfont.svg-v=4.2.0	D:/webdownload/ninja/ninja.allexample.com/fontawesome-webfont.svg-v=4.2.0	(from http://ninja.allexample.com/font-awesome.min.css)
23:10:51	12898/12898	---M--	200	added ('OK')	text/css	etag:%225cbec63d-3262%22	http://ninja.allexample.com/stylesheet.css	D:/webdownload/ninja/ninja.allexample.com/stylesheet.css	(from http://ninja.allexample.com/overview-frame.html)
23:10:51	827/827	---M--	200	added ('OK')	application/javascript	etag:%225cbec63f-33b%22	http://ninja.allexample.com/script.js	D:/webdownload/ninja/ninja.allexample.com/script.js	(from http://ninja.allexample.com/overview-frame.html)
23:10:56	827/827	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d9a1aa4-33b%22	http://www.ninjaframework.org/apidocs/script.js	D:/webdownload/ninja/www.ninjaframework.org/apidocs/script.js	(from http://ninja.allexample.com/overview-frame.html)
23:10:56	12099/12099	---M--	200	added ('OK')	text/html	etag:%225cbec64a-2f43%22	http://ninja.allexample.com/package-frame.html	D:/webdownload/ninja/ninja.allexample.com/package-frame.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:56	1447/1447	---M--	200	added ('OK')	text/html	etag:%225cbec64b-5a7%22	http://ninja.allexample.com/package-frame-1.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-1.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:56	2627/2627	---M--	200	added ('OK')	text/html	etag:%225cbec64b-a43%22	http://ninja.allexample.com/package-frame-2.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-2.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:56	2194/2194	---M--	200	added ('OK')	text/html	etag:%225cbec64b-892%22	http://ninja.allexample.com/package-frame-3.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-3.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:57	1492/1492	---M--	200	added ('OK')	text/html	etag:%225cbec64b-5d4%22	http://ninja.allexample.com/package-frame-4.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-4.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:57	1999/1999	---M--	200	added ('OK')	text/html	etag:%225cbec64a-7cf%22	http://ninja.allexample.com/package-frame-5.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-5.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:57	2257/2257	---M--	200	added ('OK')	text/html	etag:%225cbec64a-8d1%22	http://ninja.allexample.com/package-frame-6.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-6.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:57	1733/1733	---M--	200	added ('OK')	text/html	etag:%225cbec64a-6c5%22	http://ninja.allexample.com/package-frame-7.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-7.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:58	1733/1733	---M--	200	added ('OK')	text/html	etag:%225cbec64a-6c5%22	http://ninja.allexample.com/package-frame-8.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-8.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:58	3019/3019	---M--	200	added ('OK')	text/html	etag:%225cbec64a-bcb%22	http://ninja.allexample.com/package-frame-9.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-9.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:58	1137/1137	---M--	200	added ('OK')	text/html	etag:%225cbec64b-471%22	http://ninja.allexample.com/package-frame-10.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-10.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:58	1685/1685	---M--	200	added ('OK')	text/html	etag:%225cbec64b-695%22	http://ninja.allexample.com/package-frame-11.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-11.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:58	1193/1193	---M--	200	added ('OK')	text/html	etag:%225cbec64b-4a9%22	http://ninja.allexample.com/package-frame-12.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-12.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:59	15161/15161	---M--	200	added ('OK')	text/html	etag:%225cbec64b-3b39%22	http://ninja.allexample.com/package-frame-13.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-13.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:59	1587/1587	---M--	200	added ('OK')	text/html	etag:%225cbec64b-633%22	http://ninja.allexample.com/package-frame-14.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-14.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:59	1797/1797	---M--	200	added ('OK')	text/html	etag:%225cbec64b-705%22	http://ninja.allexample.com/package-frame-15.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-15.html	(from http://ninja.allexample.com/overview-frame.html)
23:10:59	2685/2685	---M--	200	added ('OK')	text/html	etag:%225cbec64b-a7d%22	http://ninja.allexample.com/package-frame-16.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-16.html	(from http://ninja.allexample.com/overview-frame.html)
23:11:00	5096/5096	---M--	200	added ('OK')	text/html	etag:%225cbec64b-13e8%22	http://ninja.allexample.com/package-frame-17.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-17.html	(from http://ninja.allexample.com/overview-frame.html)
23:11:00	1609/1609	---M--	200	added ('OK')	text/html	etag:%225cbec64b-649%22	http://ninja.allexample.com/package-frame-18.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-18.html	(from http://ninja.allexample.com/overview-frame.html)
23:11:00	2347/2347	---M--	200	added ('OK')	text/html	etag:%225cbec64b-92b%22	http://ninja.allexample.com/package-frame-19.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-19.html	(from http://ninja.allexample.com/overview-frame.html)
23:11:00	8220/8220	---M--	200	added ('OK')	text/html	etag:%225cbec64b-201c%22	http://ninja.allexample.com/package-frame-20.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-20.html	(from http://ninja.allexample.com/overview-frame.html)
23:11:00	6665/6665	---M--	200	added ('OK')	text/html	etag:%225cbec64b-1a09%22	http://ninja.allexample.com/package-frame-21.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-21.html	(from http://ninja.allexample.com/overview-frame.html)
23:11:01	2350/2350	---M--	200	added ('OK')	text/html	etag:%225cbec64b-92e%22	http://ninja.allexample.com/package-frame-22.html	D:/webdownload/ninja/ninja.allexample.com/package-frame-22.html	(from http://ninja.allexample.com/overview-frame.html)
23:11:02	63600/63600	---M--	200	added ('OK')	text/html	etag:%225cbec674-f870%22	http://ninja.allexample.com/AbstractConsole.html	D:/webdownload/ninja/ninja.allexample.com/AbstractConsole.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:04	133657/133657	---M--	200	added ('OK')	text/html	etag:%225cbec674-20a19%22	http://ninja.allexample.com/AbstractContext.html	D:/webdownload/ninja/ninja.allexample.com/AbstractContext.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:06	138041/138041	---M--	200	added ('OK')	text/html	etag:%225cbec674-21b39%22	http://ninja.allexample.com/AbstractStandalone.html	D:/webdownload/ninja/ninja.allexample.com/AbstractStandalone.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:07	29512/29512	---M--	200	added ('OK')	text/html	etag:%225cbec674-7348%22	http://ninja.allexample.com/AbstractWebSocketHandshake.html	D:/webdownload/ninja/ninja.allexample.com/AbstractWebSocketHandshake.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:07	11578/11578	---M--	200	added ('OK')	text/html	etag:%225cbec673-2d3a%22	http://ninja.allexample.com/ApplicationFilters.html	D:/webdownload/ninja/ninja.allexample.com/ApplicationFilters.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:08	9616/9616	---M--	200	added ('OK')	text/html	etag:%225cbec673-2590%22	http://ninja.allexample.com/ApplicationRoutes.html	D:/webdownload/ninja/ninja.allexample.com/ApplicationRoutes.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:08	19826/19826	---M--	200	added ('OK')	text/html	etag:%225cbec673-4d72%22	http://ninja.allexample.com/ArgumentClassHolder.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentClassHolder.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:09	19387/19387	---M--	200	added ('OK')	text/html	etag:%225cbec672-4bbb%22	http://ninja.allexample.com/ArgumentExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:09	27590/27590	---M--	200	added ('OK')	text/html	etag:%225cbec671-6bc6%22	http://ninja.allexample.com/ArgumentExtractors.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:10	29872/29872	---M--	200	added ('OK')	text/html	etag:%225cbec672-74b0%22	http://ninja.allexample.com/ArgumentExtractors.AttributeExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.AttributeExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:11	28627/28627	---M--	200	added ('OK')	text/html	etag:%225cbec672-6fd3%22	http://ninja.allexample.com/ArgumentExtractors.BodyAsExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.BodyAsExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:12	26816/26816	---M--	200	added ('OK')	text/html	etag:%225cbec672-68c0%22	http://ninja.allexample.com/ArgumentExtractors.ContextExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.ContextExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:13	27535/27535	---M--	200	added ('OK')	text/html	etag:%225cbec672-6b8f%22	http://ninja.allexample.com/ArgumentExtractors.FileItemParamExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.FileItemParamExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:14	27598/27598	---M--	200	added ('OK')	text/html	etag:%225cbec672-6bce%22	http://ninja.allexample.com/ArgumentExtractors.FileItemParamsExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.FileItemParamsExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:15	30209/30209	---M--	200	added ('OK')	text/html	etag:%225cbec672-7601%22	http://ninja.allexample.com/ArgumentExtractors.FileParamExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.FileParamExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:16	30228/30228	---M--	200	added ('OK')	text/html	etag:%225cbec672-7614%22	http://ninja.allexample.com/ArgumentExtractors.FileParamsExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.FileParamsExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:17	26965/26965	---M--	200	added ('OK')	text/html	etag:%225cbec672-6955%22	http://ninja.allexample.com/ArgumentExtractors.FlashExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.FlashExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:18	30220/30220	---M--	200	added ('OK')	text/html	etag:%225cbec671-760c%22	http://ninja.allexample.com/ArgumentExtractors.HeaderExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.HeaderExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:19	30321/30321	---M--	200	added ('OK')	text/html	etag:%225cbec671-7671%22	http://ninja.allexample.com/ArgumentExtractors.HeadersExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.HeadersExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:20	30685/30685	---M--	200	added ('OK')	text/html	etag:%225cbec671-77dd%22	http://ninja.allexample.com/ArgumentExtractors.InputStreamParamExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.InputStreamParamExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:21	30732/30732	---M--	200	added ('OK')	text/html	etag:%225cbec671-780c%22	http://ninja.allexample.com/ArgumentExtractors.InputStreamParamsExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.InputStreamParamsExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:22	30221/30221	---M--	200	added ('OK')	text/html	etag:%225cbec671-760d%22	http://ninja.allexample.com/ArgumentExtractors.ParamExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.ParamExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:23	30244/30244	---M--	200	added ('OK')	text/html	etag:%225cbec671-7624%22	http://ninja.allexample.com/ArgumentExtractors.ParamsExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.ParamsExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:24	30353/30353	---M--	200	added ('OK')	text/html	etag:%225cbec671-7691%22	http://ninja.allexample.com/ArgumentExtractors.PathParamExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.PathParamExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:25	26968/26968	---M--	200	added ('OK')	text/html	etag:%225cbec670-6958%22	http://ninja.allexample.com/ArgumentExtractors.SessionExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.SessionExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:26	30498/30498	---M--	200	added ('OK')	text/html	etag:%225cbec670-7722%22	http://ninja.allexample.com/ArgumentExtractors.SessionParamExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.SessionParamExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:11:27	27115/27115	---M--	200	added ('OK')	text/html	etag:%225cbec670-69eb%22	http://ninja.allexample.com/ArgumentExtractors.ValidationExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ArgumentExtractors.ValidationExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
